date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue,channel,ctr,cpc,cpm,roas
2025-08-03,Retargeting,CA,TikTok - Spark Ads - C06,152828,2364,1551.43,4683.79,TikTok,0.015468369670479232,0.6562732656514383,10.151477477949067,3.019014715456063
2025-08-04,Retargeting,CA,TikTok - Spark Ads - C06,88890,1482,879.34,2893.36,TikTok,0.016672291596355044,0.5933468286099866,9.892451344358195,3.2903768735642642
2025-08-05,Retargeting,CA,TikTok - Spark Ads - C06,160473,2450,1135.8,3658.1,TikTok,0.015267365849706805,0.46359183673469384,7.077826176366118,3.220725479838
2025-08-06,Retargeting,CA,TikTok - Spark Ads - C06,94975,1440,1055.98,2928.91,TikTok,0.015161884706501712,0.7333194444444444,11.118504869702553,2.773641546241406
2025-08-07,Retargeting,CA,TikTok - Spark Ads - C06,209986,3665,1776.88,5642.45,TikTok,0.017453544522015755,0.48482401091405186,8.461897459830656,3.1754817432803564
2025-08-08,Retargeting,CA,TikTok - Spark Ads - C06,110869,1940,809.09,2271.63,TikTok,0.01749812842183117,0.41705670103092785,7.297711713824423,2.8076357389165607
2025-08-09,Retargeting,CA,TikTok - Spark Ads - C06,137333,2246,1071.03,3248.47,TikTok,0.016354408627205407,0.4768610863757792,7.798781065002585,3.033033621840658
2025-08-10,Retargeting,CA,TikTok - Spark Ads - C06,140784,2103,1468.39,4615.57,TikTok,0.014937777020115922,0.6982358535425583,10.430091487669053,3.143286184188124
2025-08-11,Retargeting,CA,TikTok - Spark Ads - C06,150007,2234,949.6,2651.79,TikTok,0.014892638343543967,0.42506714413607877,6.330371249341697,2.792533698399326
2025-08-12,Retargeting,CA,TikTok - Spark Ads - C06,133431,2237,1211.35,4149.27,TikTok,0.016765219476733293,0.5415064818953956,9.07847501705001,3.4253271143765227
2025-08-13,Retargeting,CA,TikTok - Spark Ads - C06,69952,1189,360.1,948.36,TikTok,0.016997369624885635,0.3028595458368377,5.147815645013724,2.633601777284088
2025-08-14,Retargeting,CA,TikTok - Spark Ads - C06,89556,1349,710.7,2137.85,TikTok,0.01506320067890482,0.5268346923647146,7.93581669569878,3.008090614886731
2025-08-15,Retargeting,CA,TikTok - Spark Ads - C06,96867,1440,737.29,2188.99,TikTok,0.014865743751742079,0.5120069444444444,7.611364035223554,2.968967434794992
2025-08-16,Retargeting,CA,TikTok - Spark Ads - C06,395749,6162,3731.78,11210.29,TikTok,0.01557047522545856,0.6056118143459915,9.429663751519271,3.0040061311224133
2025-08-17,Retargeting,CA,TikTok - Spark Ads - C06,161987,2506,988.38,2770.18,TikTok,0.01547037725249557,0.3944054269752594,6.101600745738856,2.802747930957729
2025-08-18,Retargeting,CA,TikTok - Spark Ads - C06,137561,2288,1356.15,4302.44,TikTok,0.01663262116442887,0.5927229020979021,9.858535486075269,3.172539910776831
2025-08-19,Retargeting,CA,TikTok - Spark Ads - C06,115501,1944,515.56,1486.89,TikTok,0.016831023108025037,0.2652057613168724,4.463684297105652,2.8840290169912333
2025-08-20,Retargeting,CA,TikTok - Spark Ads - C06,139480,2372,906.6,2711.89,TikTok,0.017006022368798394,0.38220910623946036,6.499856610266705,2.9912750937568937
2025-08-21,Retargeting,CA,TikTok - Spark Ads - C06,65787,1155,716.58,2182.32,TikTok,0.017556660130420905,0.6204155844155844,10.892425555200875,3.0454659633257974
2025-08-22,Retargeting,CA,TikTok - Spark Ads - C06,85721,1343,326.4,987.99,TikTok,0.01566710607669066,0.2430379746835443,3.8077017300311478,3.026930147058824
2025-08-23,Retargeting,CA,TikTok - Spark Ads - C06,104105,1742,476.69,1325.55,TikTok,0.01673310599875126,0.27364523536165325,4.578934729359781,2.7807380058318825
2025-08-24,Retargeting,CA,TikTok - Spark Ads - C06,127598,1886,1393.06,4951.87,TikTok,0.014780795937240396,0.7386320254506893,10.917569240897192,3.5546710120167115
2025-08-25,Retargeting,CA,TikTok - Spark Ads - C06,102779,1773,1022.6,2896.96,TikTok,0.017250605668473133,0.5767625493513818,9.949503303203961,2.832935654214747
2025-08-26,Retargeting,CA,TikTok - Spark Ads - C06,97456,1652,905.39,2800.56,TikTok,0.016951239533738303,0.5480569007263922,9.29024380233131,3.09320845160649
2025-08-27,Retargeting,CA,TikTok - Spark Ads - C06,144724,2391,1662.67,4247.07,TikTok,0.01652110223598021,0.6953868674194897,11.488557530195406,2.5543673729603587
2025-08-28,Retargeting,CA,TikTok - Spark Ads - C06,231457,3829,1886.21,6038.6,TikTok,0.016543029590809524,0.49261164794985635,8.149289068811918,3.201446286468633
2025-08-29,Retargeting,CA,TikTok - Spark Ads - C06,158169,2362,755.35,2325.02,TikTok,0.014933394027906858,0.3197925486875529,4.775588136739816,3.078069768981267
2025-08-30,Retargeting,CA,TikTok - Spark Ads - C06,157086,2522,1128.46,2902.66,TikTok,0.01605489986376889,0.44744647105471846,7.183708287180271,2.5722311823192667
2025-08-31,Retargeting,CA,TikTok - Spark Ads - C06,154476,2520,1553.22,5130.36,TikTok,0.01631321370309951,0.6163571428571428,10.054765788860406,3.3030478618611654
2025-09-01,Retargeting,CA,TikTok - Spark Ads - C06,127287,1916,800.96,2458.33,TikTok,0.015052597672975244,0.41803757828810023,6.292551478155664,3.0692294246903713
2025-09-02,Retargeting,CA,TikTok - Spark Ads - C06,116754,1975,1385.98,3799.94,TikTok,0.016915908662658238,0.7017620253164557,11.870942323175223,2.7416990144157922
2025-09-03,Retargeting,CA,TikTok - Spark Ads - C06,193245,2892,2158.81,6816.11,TikTok,0.014965458355972988,0.7464764868603043,11.171362777820901,3.15734594521982
2025-09-04,Retargeting,CA,TikTok - Spark Ads - C06,159856,2713,985.61,3258.01,TikTok,0.01697152437193474,0.36329155915960193,6.165611550395356,3.3055772567242623
2025-09-05,Retargeting,CA,TikTok - Spark Ads - C06,158184,2598,1243.76,4165.79,TikTok,0.016423911394325596,0.47873749037721325,7.862742123097153,3.3493519650093266
2025-09-06,Retargeting,CA,TikTok - Spark Ads - C06,140233,2455,1217.98,3913.34,TikTok,0.01750657833748119,0.496122199592668,8.685402152132522,3.2129755825218806
2025-09-07,Retargeting,CA,TikTok - Spark Ads - C06,152888,2429,1680.45,5050.21,TikTok,0.015887447020040815,0.6918279127212845,10.991379310344827,3.0052723972745397
2025-09-08,Retargeting,CA,TikTok - Spark Ads - C06,153899,2568,1424.83,4305.01,TikTok,0.016686268266850338,0.5548403426791277,9.258214803215095,3.0214200992399096
2025-09-09,Retargeting,CA,TikTok - Spark Ads - C06,182200,2679,2285.85,7560.26,TikTok,0.014703622392974753,0.8532474804031355,12.545828759604829,3.307417372093532
2025-09-10,Retargeting,CA,TikTok - Spark Ads - C06,163796,2715,759.55,2111.2,TikTok,0.016575496349117196,0.2797605893186004,4.637170626877335,2.7795405174116254
2025-09-11,Retargeting,CA,TikTok - Spark Ads - C06,164029,2491,1372.26,4364.65,TikTok,0.015186339001030306,0.5508871938980329,8.365959677861841,3.1806290353140074
2025-09-12,Retargeting,CA,TikTok - Spark Ads - C06,116917,2025,1317.53,4547.53,TikTok,0.01731997913049428,0.650632098765432,11.268934372246978,3.4515570802941866
2025-05-16,Retargeting,CA,TikTok - Retargeting - C07,195249,3184,1527.46,4376.35,TikTok,0.01630738185598902,0.47972989949748746,7.8231386588407625,2.8651159441163765
2025-05-17,Retargeting,CA,TikTok - Retargeting - C07,220199,3618,1964.85,5637.21,TikTok,0.0164305923278489,0.5430762852404644,8.923065045708654,2.86902817008932
2025-05-18,Retargeting,CA,TikTok - Retargeting - C07,115613,1793,762.15,2167.6,TikTok,0.015508636572011798,0.4250697155605131,6.592251736396426,2.8440595683264447
2025-05-19,Retargeting,CA,TikTok - Retargeting - C07,244192,3966,1802.41,4622.18,TikTok,0.01624131830690604,0.4544654563792234,7.38111813654829,2.5644442718360416
2025-05-20,Retargeting,CA,TikTok - Retargeting - C07,85547,1438,595.88,1817.25,TikTok,0.01680947315510772,0.41438108484005565,6.965527721603329,3.049691212995905
2025-05-21,Retargeting,CA,TikTok - Retargeting - C07,135024,2208,1395.77,3956.8,TikTok,0.016352648418059012,0.6321422101449276,10.337199312714777,2.834851014135567
2025-05-22,Retargeting,CA,TikTok - Retargeting - C07,134748,2096,679.9,1820.99,TikTok,0.015554961854721406,0.3243797709923664,5.045714964229525,2.678320341226651
2025-05-23,Retargeting,CA,TikTok - Retargeting - C07,187445,2864,853.22,2386.33,TikTok,0.015279148550241404,0.2979120111731844,4.551841873616261,2.796851925646375
2025-05-24,Retargeting,CA,TikTok - Retargeting - C07,92120,1570,971.47,2792.64,TikTok,0.017042987407729047,0.6187707006369427,10.545701259227094,2.874653875055328
2025-05-25,Retargeting,CA,TikTok - Retargeting - C07,78028,1298,1002.93,2704.53,TikTok,0.01663505408314964,0.772673343605547,12.853462859486338,2.6966288773892497
2025-05-26,Retargeting,CA,TikTok - Retargeting - C07,61258,970,548.5,1370.99,TikTok,0.01583466649253975,0.5654639175257732,8.953932547585621,2.4995259799453056
2025-05-27,Retargeting,CA,TikTok - Retargeting - C07,195557,2827,1460.16,4095.32,TikTok,0.014456143221669385,0.516505129112133,7.4666721211718325,2.8047063335524873
2025-05-28,Retargeting,CA,TikTok - Retargeting - C07,117420,1994,1288.5,4125.36,TikTok,0.01698177482541305,0.6461885656970913,10.97342871742463,3.2016763678696156
2025-05-29,Retargeting,CA,TikTok - Retargeting - C07,149324,2488,1346.89,4183.52,TikTok,0.016661755645442127,0.541354501607717,9.019916423347889,3.1060591436568687
2025-05-30,Retargeting,CA,TikTok - Retargeting - C07,102878,1794,1034.53,3578.1,TikTok,0.017438130601294736,0.5766610925306578,10.05589144423492,3.4586720539762017
2025-05-31,Retargeting,CA,TikTok - Retargeting - C07,182490,2956,929.8,2609.79,TikTok,0.016198147843717463,0.31454668470906627,5.095073702668639,2.8068294256829427
2025-06-01,Retargeting,CA,TikTok - Retargeting - C07,133921,2210,889.02,2959.92,TikTok,0.016502266261452646,0.4022714932126697,6.6383912903876166,3.3294189107106704
2025-06-02,Retargeting,CA,TikTok - Retargeting - C07,161398,2388,941.47,3005.72,TikTok,0.014795722375741954,0.394250418760469,5.8332197424999075,3.1925818135468997
2025-06-03,Retargeting,CA,TikTok - Retargeting - C07,131103,2038,1094.16,3154.5,TikTok,0.015545029480637362,0.5368792934249265,8.345804443834238,2.883033559991226
2025-06-04,Retargeting,CA,TikTok - Retargeting - C07,246206,4280,2178.55,6155.2,TikTok,0.017383816803814692,0.5090070093457945,8.848484602324882,2.825365495398315
2025-06-05,Retargeting,CA,TikTok - Retargeting - C07,164191,2462,1203.02,3681.49,TikTok,0.01499473174534536,0.4886352558895207,7.32695458338155,3.0602068128543163
2025-06-06,Retargeting,CA,TikTok - Retargeting - C07,108084,1661,1165.8,3463.13,TikTok,0.015367676991969208,0.7018663455749549,10.786055290329744,2.9706038771658947
2025-06-07,Retargeting,CA,TikTok - Retargeting - C07,143352,2207,1048.41,3230.86,TikTok,0.015395669401194263,0.4750385138196647,7.3135359116022105,3.0816760618460335
2025-06-08,Retargeting,CA,TikTok - Retargeting - C07,153090,2622,1159.99,3383.24,TikTok,0.01712718009014305,0.44240655987795574,7.5771768240904045,2.9166113500978454
2025-06-09,Retargeting,CA,TikTok - Retargeting - C07,152748,2502,1697.4,5702.87,TikTok,0.01637991986801791,0.6784172661870504,11.112420457223662,3.359767880287498
2025-06-10,Retargeting,CA,TikTok - Retargeting - C07,65496,1086,427.9,1095.05,TikTok,0.016581165262000732,0.39401473296500916,6.5332234029559055,2.559125964010283
2025-06-11,Retargeting,CA,TikTok - Retargeting - C07,256182,4210,1303.15,3567.83,TikTok,0.01643362921672873,0.30953681710213776,5.086813281182909,2.737850592794383
2025-06-12,Retargeting,CA,TikTok - Retargeting - C07,122900,1961,850.51,2781.99,TikTok,0.01595606183889341,0.43371239163691994,6.9203417412530515,3.270966831665706
2025-06-13,Retargeting,CA,TikTok - Retargeting - C07,240514,4195,1563.74,4385.76,TikTok,0.017441812119045046,0.3727628128724672,6.501658947088319,2.8046606213309118
2025-06-14,Retargeting,CA,TikTok - Retargeting - C07,195808,3183,894.62,2682.18,TikTok,0.01625571988887073,0.2810618912975181,4.568863376368688,2.998122107710536
2025-06-15,Retargeting,CA,TikTok - Retargeting - C07,218217,3524,2524.63,6312.19,TikTok,0.01614906263031753,0.7164103291713961,11.569355274795273,2.5002436000522845
2025-06-16,Retargeting,CA,TikTok - Retargeting - C07,71442,1112,740.32,2462.21,TikTok,0.015565073766131967,0.6657553956834533,10.362531844013326,3.32587259563432
2025-06-17,Retargeting,CA,TikTok - Retargeting - C07,165749,2861,1626.99,4363.65,TikTok,0.01726103928228828,0.5686787836420832,9.815986823449915,2.682038611177696
2025-06-18,Retargeting,CA,TikTok - Retargeting - C07,112053,1718,574.98,1475.25,TikTok,0.01533203037848161,0.33467986030267755,5.131321785226634,2.5657414170927684
2025-06-19,Retargeting,CA,TikTok - Retargeting - C07,76837,1168,354.67,995.03,TikTok,0.015201009930111795,0.3036558219178082,4.615875164308862,2.805509346716666
2025-06-20,Retargeting,CA,TikTok - Retargeting - C07,132994,2087,957.34,2606.08,TikTok,0.015692437252808396,0.4587158600862482,7.198369851271486,2.7222094553659097
2025-06-21,Retargeting,CA,TikTok - Retargeting - C07,133454,1927,836.32,2388.1,TikTok,0.014439432313756051,0.43400103788271926,6.266728610607401,2.8554859383967854
2025-06-22,Retargeting,CA,TikTok - Retargeting - C07,121299,2119,1146.4,3285.79,TikTok,0.017469228930164303,0.5410099103350637,9.451025977130891,2.8661810886252614
2025-06-23,Retargeting,CA,TikTok - Retargeting - C07,111242,1813,721.29,2394.71,TikTok,0.01629780119019795,0.3978433535576393,6.483971881124036,3.3200377102136454
2025-06-24,Retargeting,CA,TikTok - Retargeting - C07,71953,1104,627.49,1897.81,TikTok,0.015343349130682528,0.5683786231884058,8.720831653996358,3.0244466047267684
2025-06-25,Retargeting,CA,TikTok - Retargeting - C07,101130,1664,545.55,1620.15,TikTok,0.016454069020073174,0.3278545673076923,5.394541679026995,2.969755292823756
2025-06-26,Retargeting,CA,TikTok - Retargeting - C07,125546,1847,659.57,2006.84,TikTok,0.014711739123508516,0.35710341093665404,5.253612221815112,3.04264899858999
2025-06-27,Retargeting,CA,TikTok - Retargeting - C07,112866,1644,769.12,2526.53,TikTok,0.014565945457445112,0.4678345498783455,6.814452536636365,3.284962034532973
2025-06-28,Retargeting,CA,TikTok - Retargeting - C07,177379,2721,1610.62,4306.9,TikTok,0.0153400346151461,0.5919220874678427,9.080105311226244,2.674063404154922
2025-06-29,Retargeting,CA,TikTok - Retargeting - C07,93161,1503,802.06,2555.17,TikTok,0.016133360526400534,0.5336393878908848,8.609396635931345,3.185759170136898
2025-06-30,Retargeting,CA,TikTok - Retargeting - C07,108782,1698,871.18,2367.06,TikTok,0.015609200051479106,0.5130624263839811,8.008494052324833,2.717073394706031
2025-07-01,Retargeting,CA,TikTok - Retargeting - C07,124863,2180,526.68,1812.25,TikTok,0.017459135212192563,0.24159633027522934,4.218062997044761,3.4408939014202176
2025-07-02,Retargeting,CA,TikTok - Retargeting - C07,211840,3082,1603.41,5030.85,TikTok,0.014548716012084592,0.5202498377676833,7.5689671450151055,3.1375942522498925
2025-07-03,Retargeting,CA,TikTok - Retargeting - C07,203670,3498,2224.23,6022.81,TikTok,0.017174841655619385,0.6358576329331046,10.920754161143025,2.707817986449243
2025-07-04,Retargeting,CA,TikTok - Retargeting - C07,121024,1934,714.02,2092.16,TikTok,0.01598030142781597,0.36919338159255427,5.899821523003702,2.930114002408896
2025-07-05,Retargeting,CA,TikTok - Retargeting - C07,177923,2634,1345.05,4582.08,TikTok,0.014804156854369586,0.5106492027334851,7.5597308948252895,3.406624289059886
2025-07-06,Retargeting,CA,TikTok - Retargeting - C07,239759,3896,2869.48,9361.77,TikTok,0.016249650690902114,0.7365195071868583,11.968184718821817,3.262531887310593
2025-07-07,Retargeting,CA,TikTok - Retargeting - C07,91199,1356,1028.45,3165.87,TikTok,0.014868584085351813,0.7584439528023599,11.27698768626849,3.078292576206913
2025-07-08,Retargeting,CA,TikTok - Retargeting - C07,122148,1861,712.13,2038.08,TikTok,0.015235615810328455,0.3826598602901666,5.830058617414939,2.8619493631780712
2025-07-09,Retargeting,CA,TikTok - Retargeting - C07,102394,1681,1132.11,3420.93,TikTok,0.016416977557278747,0.6734741225461035,11.056409555247377,3.0217293372552136
2025-07-10,Retargeting,CA,TikTok - Retargeting - C07,75278,1111,568.5,1582.89,TikTok,0.014758628018810277,0.5117011701170117,7.552007226546933,2.784327176781003
2025-07-11,Retargeting,CA,TikTok - Retargeting - C07,103498,1791,960.05,2706.43,TikTok,0.01730468221608147,0.5360413176996092,9.276024657481305,2.8190510910890056
2025-07-12,Retargeting,CA,TikTok - Retargeting - C07,235531,4027,1301.87,3350.34,TikTok,0.017097537054570313,0.3232853240625776,5.527382807358691,2.573482759415303
2025-07-13,Retargeting,CA,TikTok - Retargeting - C07,218222,3173,2386.12,7032.74,TikTok,0.014540238839347087,0.7520075638197289,10.934369586934407,2.947353863175364
2025-07-14,Retargeting,CA,TikTok - Retargeting - C07,172928,2780,1818.1,5720.07,TikTok,0.016076054774241302,0.6539928057553956,10.513624167283494,3.1461800781035145
2025-07-15,Retargeting,CA,TikTok - Retargeting - C07,73923,1131,352.67,1070.63,TikTok,0.015299703745789537,0.3118213969938108,4.770774995603533,3.035784160830238
2025-07-16,Retargeting,CA,TikTok - Retargeting - C07,112880,1792,1155.21,3727.19,TikTok,0.015875265768958185,0.6446484375,10.23396527285613,3.2264177076029465
2025-07-17,Retargeting,CA,TikTok - Retargeting - C07,103576,1632,776.08,2241.25,TikTok,0.015756545917973274,0.47553921568627455,7.492855487757781,2.8879110400989587
2025-07-18,Retargeting,CA,TikTok - Retargeting - C07,111228,1695,658.83,1757.08,TikTok,0.015238968605027511,0.3886902654867257,5.92323875283202,2.666970235113762
2025-07-19,Retargeting,CA,TikTok - Retargeting - C07,131337,2122,1218.04,3602.94,TikTok,0.016156909324866565,0.5740056550424129,9.274157320480901,2.957981675478638
2025-07-20,Retargeting,CA,TikTok - Retargeting - C07,213324,3141,1479.6,4943.86,TikTok,0.014724081678573437,0.47106017191977073,6.935928446869551,3.3413490132468233
2025-07-21,Retargeting,CA,TikTok - Retargeting - C07,93573,1618,1036.16,3564.12,TikTok,0.017291312664978145,0.6403955500618047,11.073279685379331,3.4397390364422478
2025-07-22,Retargeting,CA,TikTok - Retargeting - C07,143698,2217,583.13,1925.67,TikTok,0.015428189675569597,0.26302661253946774,4.058024467981461,3.302299658738189
2025-07-23,Retargeting,CA,TikTok - Retargeting - C07,111544,1961,478.46,1580.56,TikTok,0.01758050634727103,0.2439877613462519,4.289428387004231,3.3034318438322954
2025-07-24,Retargeting,CA,TikTok - Retargeting - C07,139182,2306,740.08,2139.91,TikTok,0.016568234398126193,0.3209366869037294,5.317354255579026,2.891457680250783
2025-07-25,Retargeting,CA,TikTok - Retargeting - C07,130011,2202,1346.86,3890.5,TikTok,0.016937028405288785,0.611653042688465,10.359584958195844,2.888570452756783
2025-07-26,Retargeting,CA,TikTok - Retargeting - C07,198867,3330,1416.72,5025.24,TikTok,0.016744859629802832,0.42544144144144147,7.123957217637919,3.5470946976113837
2025-07-27,Retargeting,CA,TikTok - Retargeting - C07,101063,1549,833.53,2820.29,TikTok,0.015327073211759001,0.5381084570690768,8.247627717364416,3.383549482322172
2025-07-28,Retargeting,CA,TikTok - Retargeting - C07,176329,3062,1262.28,4411.31,TikTok,0.017365266065139596,0.4122403657740039,7.158663634456045,3.4947159108914034
2025-07-29,Retargeting,CA,TikTok - Retargeting - C07,105163,1792,1135.56,3483.73,TikTok,0.017040213763395873,0.6336830357142856,10.79809438680905,3.0678519849237382
2025-07-30,Retargeting,CA,TikTok - Retargeting - C07,114481,1731,546.91,1586.62,TikTok,0.015120412994295996,0.31595031773541304,4.7772992898384885,2.9010623320107514
2025-07-31,Retargeting,CA,TikTok - Retargeting - C07,149349,2210,1353.37,3904.94,TikTok,0.0147975547208217,0.6123846153846153,9.061794856343196,2.885345470935517
2025-08-01,Retargeting,CA,TikTok - Retargeting - C07,139758,2055,527.39,1551.96,TikTok,0.014703988322672048,0.2566374695863747,3.7735943559581564,2.9427179127400978
2025-08-02,Retargeting,CA,TikTok - Retargeting - C07,153286,2497,1081.96,3681.02,TikTok,0.016289811202588624,0.43330396475770927,7.058439779236199,3.4021775296683794
2025-08-03,Retargeting,CA,TikTok - Retargeting - C07,302820,4933,3190.49,9315.1,TikTok,0.01629020540254937,0.6467646462598824,10.535928934680669,2.919645571683347
2025-08-04,Retargeting,CA,TikTok - Retargeting - C07,112260,1833,475.46,1318.06,TikTok,0.01632816675574559,0.2593889798145117,4.235346517014074,2.772178521852522
2025-08-05,Retargeting,CA,TikTok - Retargeting - C07,186525,2936,2149.58,6308.36,TikTok,0.015740517356922664,0.7321457765667575,11.52435330384667,2.9346942193358703
2025-08-06,Retargeting,CA,TikTok - Retargeting - C07,163140,2640,1127.47,2983.4,TikTok,0.016182420007355647,0.4270719696969697,6.911057987005027,2.6461014483755667
2025-08-07,Retargeting,CA,TikTok - Retargeting - C07,254781,3747,1313.25,4177.91,TikTok,0.014706748148409811,0.35048038430744594,5.15442674296749,3.181351608604607
2025-08-08,Retargeting,CA,TikTok - Retargeting - C07,155483,2688,701.29,2507.11,TikTok,0.017288063646829558,0.26089657738095234,4.510396635001897,3.5749975045986684
2025-08-09,Retargeting,CA,TikTok - Retargeting - C07,154762,2459,1519.82,4868.37,TikTok,0.015888913299130277,0.6180642537616917,9.820369341311174,3.203254332749931
2025-08-10,Retargeting,CA,TikTok - Retargeting - C07,112632,1920,1132.81,3459.25,TikTok,0.01704666524611123,0.5900052083333333,10.057621279920449,3.0536894977975124
2025-08-11,Retargeting,CA,TikTok - Retargeting - C07,134972,2247,1102.11,3254.46,TikTok,0.016647897341670864,0.49048064085447257,8.165471357022197,2.9529357323679126
2025-08-12,Retargeting,CA,TikTok - Retargeting - C07,130177,2255,1405.82,4740.89,TikTok,0.017322568502884533,0.6234235033259423,10.7992963426719,3.3723307393549677
2025-08-13,Retargeting,CA,TikTok - Retargeting - C07,113226,1778,497.08,1491.29,TikTok,0.01570310706021585,0.27957255343082116,4.390157737622101,3.0001005874305946
2025-08-14,Retargeting,CA,TikTok - Retargeting - C07,62665,988,423.84,1192.71,TikTok,0.015766376765339502,0.4289878542510121,6.763584137876007,2.814057191392979
2025-08-15,Retargeting,CA,TikTok - Retargeting - C07,109015,1775,923.55,2392.21,TikTok,0.01628216300509104,0.5203098591549296,8.471769939916525,2.5902333387472254
2025-08-16,Retargeting,CA,TikTok - Retargeting - C07,97092,1524,799.52,2126.43,TikTok,0.015696452848844394,0.5246194225721784,8.234664029992173,2.6596332799679807
2025-08-17,Retargeting,CA,TikTok - Retargeting - C07,245592,4268,1171.06,3683.69,TikTok,0.017378416235056517,0.2743814432989691,4.768314928825043,3.1456031287893023
2025-08-18,Retargeting,CA,TikTok - Retargeting - C07,134511,2171,1401.02,4657.17,TikTok,0.016139943945104863,0.6453339474896361,10.41565373835597,3.3241281352157714
2025-08-19,Retargeting,CA,TikTok - Retargeting - C07,93462,1631,411.69,1259.92,TikTok,0.0174509426290899,0.25241569589209073,4.404891827694678,3.0603609512011465
2025-08-20,Retargeting,CA,TikTok - Retargeting - C07,142755,2182,1381.9,4354.55,TikTok,0.015284928724037687,0.6333180568285977,9.680221358271163,3.1511324987336273
2025-08-21,Retargeting,CA,TikTok - Retargeting - C07,102779,1649,1133.79,3592.16,TikTok,0.016044133529222897,0.6875621588841722,11.031339086778427,3.168276312191852
2025-08-22,Retargeting,CA,TikTok - Retargeting - C07,160149,2542,832.2,2622.68,TikTok,0.015872718530868128,0.32738001573564124,5.196410842403012,3.151502042778178
2025-08-23,Retargeting,CA,TikTok - Retargeting - C07,201498,3535,2386.83,8110.21,TikTok,0.017543598447627273,0.6751994342291372,11.845427746181104,3.3979001437052494
2025-08-24,Retargeting,CA,TikTok - Retargeting - C07,134905,2024,832.97,2527.62,TikTok,0.015003150365071717,0.41154644268774704,6.174493161854638,3.0344670276240437
2025-08-25,Retargeting,CA,TikTok - Retargeting - C07,126133,1904,739.38,2054.38,TikTok,0.01509517731283645,0.3883298319327731,5.861907668889188,2.778517135978793
2025-08-26,Retargeting,CA,TikTok - Retargeting - C07,109282,1759,729.07,2109.87,TikTok,0.01609597188924068,0.4144798180784537,6.671455500448381,2.893919651062312
2025-08-27,Retargeting,CA,TikTok - Retargeting - C07,136555,2237,1307.94,3282.4,TikTok,0.016381677712277106,0.5846848457755923,9.578118706748196,2.5095952413719282
2025-08-28,Retargeting,CA,TikTok - Retargeting - C07,121834,1977,593.8,1645.48,TikTok,0.016226997389891164,0.300354071825999,4.873844739563669,2.7711013809363423
2025-08-29,Retargeting,CA,TikTok - Retargeting - C07,106704,1635,515.9,1477.95,TikTok,0.01532276203328835,0.31553516819571864,4.834870295396612,2.864799379724753
2025-08-30,Retargeting,CA,TikTok - Retargeting - C07,112814,1756,1204.1,3831.93,TikTok,0.015565444005176662,0.6857061503416856,10.673320687148758,3.182401793870941
2025-08-31,Retargeting,CA,TikTok - Retargeting - C07,189079,3065,1619.47,4829.93,TikTok,0.01621015554345009,0.5283752039151713,8.565044240767087,2.9824139996418584
2025-09-01,Retargeting,CA,TikTok - Retargeting - C07,187117,2825,1069.72,3237.0,TikTok,0.015097505838592967,0.37866194690265487,5.716850954215811,3.0260255020005236
2025-09-02,Retargeting,CA,TikTok - Retargeting - C07,133298,1981,643.19,1627.72,TikTok,0.014861438281144503,0.32467945482079763,4.825203678974928,2.5306985494177456
2025-09-03,Retargeting,CA,TikTok - Retargeting - C07,122589,1926,1305.91,3799.77,TikTok,0.015711034432126864,0.678042575285566,10.652750246759497,2.9096721826159535
2025-09-04,Retargeting,CA,TikTok - Retargeting - C07,167281,2719,1909.48,6001.85,TikTok,0.01625408743371931,0.7022728944464877,11.414805028664343,3.1431855793200243
2025-09-05,Retargeting,CA,TikTok - Retargeting - C07,151390,2596,1731.96,4698.57,TikTok,0.017147764053107868,0.6671648690292759,11.440385758636634,2.7128628836693687
2025-09-06,Retargeting,CA,TikTok - Retargeting - C07,148429,2580,1174.78,3521.93,TikTok,0.017382047982537105,0.45534108527131784,7.914760592606566,2.9979485520693236
2025-09-07,Retargeting,CA,TikTok - Retargeting - C07,188386,2879,1639.04,5495.8,TikTok,0.015282451986878005,0.5693087877735324,8.700434214856731,3.3530603279968765
2025-09-08,Retargeting,CA,TikTok - Retargeting - C07,121131,1906,1205.93,3644.37,TikTok,0.015735030669275413,0.6327019937040924,9.955585275445593,3.0220410803280453
2025-09-09,Retargeting,CA,TikTok - Retargeting - C07,225076,3646,1532.91,4814.83,TikTok,0.016198972791412677,0.4204360943499726,6.810632852903019,3.1409737036094745
2025-09-10,Retargeting,CA,TikTok - Retargeting - C07,134461,2093,589.81,1952.23,TikTok,0.01556585180833104,0.2818012422360248,4.38647637604956,3.3099303165426157
2025-09-11,Retargeting,CA,TikTok - Retargeting - C07,126861,2034,931.3,2325.94,TikTok,0.016033296284910258,0.457866273352999,7.341105619536343,2.497519596263288
2025-09-12,Retargeting,CA,TikTok - Retargeting - C07,129551,2079,1034.5,3336.29,TikTok,0.01604773409699655,0.4975949975949976,7.985272209400159,3.225026582890285
2025-05-16,Retargeting,CA,TikTok - Spark Ads - C08,176280,2979,1460.98,4224.81,TikTok,0.016899251191286588,0.49042631755622695,8.287837531200363,2.8917644320935265
2025-05-17,Retargeting,CA,TikTok - Spark Ads - C08,138629,2259,1265.29,3705.61,TikTok,0.016295291749922454,0.5601106684373617,9.127166754430892,2.928664574919584
